@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 102\nSize of the tree: 203\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 86\nSize of the tree: 171\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

vowel,47,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,76,23,0,76.767677,23.232323,0,0.744444,0.095434,0.201027,57.737784,69.927325,342.48373,157.473058,185.010673,3.459432,1.590637,1.868795,202.403521,2.04448,59.098726,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,1,1,0.767677,0.023232,0.976768,0.232323,0.774702,0.767677,0.763487,0.74483,0.918126,0.705405,0.763487,0.767677,0.021,0,0.02,0,20,0,68726,128107,16435,100,90.909091,'Number of leaves: 91\nSize of the tree: 181\n',181,91,91
vowel,47,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,88,11,0,88.888889,11.111111,0,0.877778,0.087029,0.176249,52.652541,61.308254,342.48373,127.049006,215.434724,3.459432,1.283323,2.176108,224.734428,2.270045,65.619008,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.914815,0.901389,0.888889,0.011111,0.988889,0.111111,0.897573,0.888889,0.888654,0.880319,0.956341,0.866944,0.888654,0.888889,0.02,0,0.02,0,20,0,73738,128107,16435,98.989899,91.551882,'Number of leaves: 98\nSize of the tree: 195\n',195,98,98
vowel,47,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,80,19,0,80.808081,19.191919,0,0.788889,0.09408,0.194683,56.918656,67.720459,342.48373,153.395906,189.087824,3.459432,1.549454,1.909978,206.685099,2.087728,60.348881,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.808081,0.019192,0.980808,0.191919,0.824938,0.808081,0.801276,0.791046,0.917059,0.755206,0.801276,0.808081,0.02,0,0.01,0.01,10,10,75170,128107,16435,100,90.909091,'Number of leaves: 100\nSize of the tree: 199\n',199,100,100
vowel,47,7,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,79,20,0,79.79798,20.20202,0,0.777778,0.093527,0.196751,56.584025,68.439795,342.48373,153.340634,189.143096,3.459432,1.548895,1.910536,207.91975,2.100199,60.70938,0.666667,6,0,0,1,90,0.333333,3,1,0.666667,0.8,0.803219,0.818519,0.713066,0.79798,0.020202,0.979798,0.20202,0.821442,0.79798,0.789144,0.781109,0.91257,0.759792,0.789144,0.79798,0.033,0,0.03,0,30,0,73022,128107,16435,93.939394,89.439853,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
vowel,47,8,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,77,22,0,77.777778,22.222222,0,0.755556,0.099275,0.203067,60.06138,70.636932,342.48373,155.090661,187.393069,3.459432,1.566572,1.892859,197.944818,1.999443,57.796853,0.777778,7,0.022222,2,0.977778,88,0.222222,2,0.777778,0.777778,0.777778,0.755556,0.900617,0.783813,0.777778,0.022222,0.977778,0.222222,0.805988,0.777778,0.766412,0.758999,0.938384,0.749218,0.766412,0.777778,0.02,0.001,0.02,0,20,0,67294,128107,16435,98.989899,88.797062,'Number of leaves: 89\nSize of the tree: 177\n',177,89,89
vowel,47,9,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,85,14,0,85.858586,14.141414,0,0.844444,0.086346,0.175542,52.239127,61.062327,342.48373,125.070807,217.412923,3.459432,1.263341,2.19609,225.162111,2.274365,65.743885,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.974691,0.921147,0.858586,0.014141,0.985859,0.141414,0.861249,0.858586,0.857626,0.8449,0.964871,0.861999,0.857626,0.858586,0.02,0,0.02,0,20,0,80182,128107,16435,100,91.184573,'Number of leaves: 107\nSize of the tree: 213\n',213,107,107
vowel,47,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,88,11,0,88.888889,11.111111,0,0.877778,0.089577,0.178723,54.194271,62.168954,342.48373,127.804717,214.679013,3.459432,1.290957,2.168475,222.764465,2.250146,65.043809,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.888889,0.011111,0.988889,0.111111,0.896097,0.888889,0.888949,0.879989,0.958193,0.859285,0.888949,0.888889,0.02,0.001,0.02,0.01,20,10,72306,128107,16435,100,92.286501,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96
vowel,48,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,84,15,0,84.848485,15.151515,0,0.833333,0.093828,0.190882,56.765955,66.398299,342.48373,145.695837,196.787893,3.459432,1.471675,1.987756,212.287621,2.144319,61.984732,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,1,1,0.848485,0.015152,0.984848,0.151515,0.868175,0.848485,0.841539,0.836356,0.919473,0.788071,0.841539,0.848485,0.021,0.001,0.02,0,20,0,76602,128107,16435,100,92.470156,'Number of leaves: 102\nSize of the tree: 203\n',203,102,102
vowel,48,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,78,21,0,78.787879,21.212121,0,0.766667,0.090029,0.188785,54.467806,65.668966,342.48373,143.480641,199.003089,3.459432,1.449299,2.010132,210.736603,2.128653,61.531858,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.787879,0.021212,0.978788,0.212121,0.834995,0.787879,0.792346,0.782767,0.939955,0.791137,0.792346,0.787879,0.02,0,0.02,0,20,0,72306,128107,16435,100,91.092746,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96
vowel,48,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.094132,0.187933,56.950092,65.372588,342.48373,142.195838,200.287893,3.459432,1.436322,2.02311,210.999044,2.131303,61.608487,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.838384,0.016162,0.983838,0.161616,0.84068,0.838384,0.836171,0.822081,0.940685,0.817159,0.836171,0.838384,0.02,0,0.02,0,20,0,73738,128107,16435,100,92.194674,'Number of leaves: 98\nSize of the tree: 195\n',195,98,98
vowel,48,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,87,12,0,87.878788,12.121212,0,0.866667,0.086254,0.176981,52.183555,61.562875,342.48373,124.015443,218.468287,3.459432,1.252681,2.20675,226.274762,2.285604,66.068762,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.878788,0.012121,0.987879,0.121212,0.881313,0.878788,0.878569,0.867353,0.961504,0.847312,0.878569,0.878788,0.027,0,0.03,0,30,0,69442,128107,16435,100,90.633609,'Number of leaves: 92\nSize of the tree: 183\n',183,92,92
vowel,48,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.094186,0.192254,56.98228,66.875801,342.48373,144.36001,198.12372,3.459432,1.458182,2.00125,210.955512,2.130864,61.595776,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.938272,0.905556,0.838384,0.016162,0.983838,0.161616,0.853535,0.838384,0.835502,0.825619,0.927834,0.764924,0.835502,0.838384,0.021,0,0.02,0,20,0,75170,128107,16435,97.979798,91.184573,'Number of leaves: 100\nSize of the tree: 199\n',199,100,100
vowel,48,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,76,23,0,76.767677,23.232323,0,0.744444,0.101977,0.204346,61.69622,71.082008,342.48373,163.551478,178.932252,3.459432,1.652035,1.807396,190.564477,1.924894,55.641906,1,9,0.022222,2,0.977778,88,0,0,0.818182,1,0.9,0.894427,0.998148,0.976543,0.767677,0.023232,0.976768,0.232323,0.778303,0.767677,0.762367,0.745688,0.929517,0.718912,0.762367,0.767677,0.02,0,0.02,0,20,0,72306,128107,16435,100,92.653811,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96
vowel,48,7,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,75,24,0,75.757576,24.242424,0,0.733333,0.10002,0.205897,60.51198,71.621505,342.48373,168.10384,174.37989,3.459432,1.698019,1.761413,192.085395,1.940257,56.085991,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.959259,0.911111,0.757576,0.024242,0.975758,0.242424,0.767185,0.757576,0.75792,0.736405,0.910101,0.719173,0.75792,0.757576,0.02,0.001,0.02,0,20,0,72306,128107,16435,98.989899,91.64371,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96
vowel,48,8,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,79,20,0,79.79798,20.20202,0,0.777778,0.098784,0.200967,59.764344,69.906359,342.48373,156.335865,186.147865,3.459432,1.57915,1.880281,198.617206,2.006234,57.99318,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.79798,0.020202,0.979798,0.20202,0.812466,0.79798,0.798845,0.782514,0.932941,0.767068,0.798845,0.79798,0.025,0.001,0.02,0,20,0,78034,128107,16435,100,92.286501,'Number of leaves: 104\nSize of the tree: 207\n',207,104,104
vowel,48,9,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,72,27,0,72.727273,27.272727,0,0.7,0.10574,0.217194,63.972511,75.550938,342.48373,184.627331,157.8564,3.459432,1.864923,1.594509,180.224918,1.820454,52.622914,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.917901,0.902047,0.727273,0.027273,0.972727,0.272727,0.761314,0.727273,0.732811,0.712696,0.879798,0.654176,0.732811,0.727273,0.02,0.001,0.02,0,20,0,68726,128107,16435,98.989899,92.470156,'Number of leaves: 91\nSize of the tree: 181\n',181,91,91
vowel,48,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,80,19,0,80.808081,19.191919,0,0.788889,0.093584,0.192443,56.618296,66.941377,342.48373,145.803189,196.680541,3.459432,1.472759,1.986672,209.877661,2.119976,61.28106,1,9,0.022222,2,0.977778,88,0,0,0.818182,1,0.9,0.894427,0.990123,0.834259,0.808081,0.019192,0.980808,0.191919,0.828212,0.808081,0.806995,0.794611,0.933446,0.7996,0.806995,0.808081,0.021,0,0.02,0,20,0,66578,128107,16435,98.989899,91.184573,'Number of leaves: 88\nSize of the tree: 175\n',175,88,88
vowel,49,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,78,21,0,78.787879,21.212121,0,0.766667,0.097325,0.19893,58.881617,69.197786,342.48373,157.47335,185.01038,3.459432,1.59064,1.868792,201.026778,2.030574,58.696738,1,9,0.022222,2,0.977778,88,0,0,0.818182,1,0.9,0.894427,0.995062,0.957576,0.787879,0.021212,0.978788,0.212121,0.801536,0.787879,0.787487,0.770731,0.91633,0.748647,0.787487,0.787879,0.02,0,0.02,0,20,0,72306,128107,16435,100,92.194674,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96
vowel,49,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,80,19,0,80.808081,19.191919,0,0.788889,0.093696,0.192105,56.68617,66.823986,342.48373,146.881366,195.602364,3.459432,1.48365,1.975781,208.312327,2.104165,60.824007,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.808081,0.019192,0.980808,0.191919,0.806772,0.808081,0.800554,0.785658,0.936476,0.778495,0.800554,0.808081,0.02,0.001,0.02,0,20,0,74454,128107,16435,100,92.194674,'Number of leaves: 99\nSize of the tree: 197\n',197,99,99
vowel,49,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,78,21,0,78.787879,21.212121,0,0.766667,0.094586,0.199737,57.224359,69.478553,342.48373,155.46431,187.01942,3.459432,1.570347,1.889085,204.198627,2.062612,59.622869,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.787879,0.021212,0.978788,0.212121,0.798577,0.787879,0.787957,0.769912,0.920763,0.737703,0.787957,0.787879,0.021,0,0.02,0,20,0,80898,128107,16435,100,91.460055,'Number of leaves: 108\nSize of the tree: 215\n',215,108,108
vowel,49,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,85,14,0,85.858586,14.141414,0,0.844444,0.086484,0.177995,52.322775,61.915699,342.48373,125.169706,217.314024,3.459432,1.26434,2.195091,224.311286,2.265771,65.495458,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.9,0.899758,0.858586,0.014141,0.985859,0.141414,0.86809,0.858586,0.85955,0.84771,0.966105,0.860113,0.85955,0.858586,0.023,0,0.02,0,20,0,73738,128107,16435,98.989899,91.092746,'Number of leaves: 98\nSize of the tree: 195\n',195,98,98
vowel,49,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,80,19,0,80.808081,19.191919,0,0.788889,0.093564,0.195386,56.606466,67.965187,342.48373,151.67237,190.81136,3.459432,1.532044,1.927387,207.517658,2.096138,60.591976,0.888889,8,0.011111,1,0.988889,89,0.111111,1,0.888889,0.888889,0.888889,0.877778,0.929012,0.903175,0.808081,0.019192,0.980808,0.191919,0.819467,0.808081,0.810181,0.793139,0.921998,0.763022,0.810181,0.808081,0.019,0.001,0.02,0,20,0,70874,128107,16435,98.989899,91.2764,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
vowel,49,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,81,18,0,81.818182,18.181818,0,0.8,0.093814,0.19051,56.757749,66.268948,342.48373,144.146661,198.337069,3.459432,1.456027,2.003405,209.48534,2.116014,61.166508,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.985802,0.936508,0.818182,0.018182,0.981818,0.181818,0.821575,0.818182,0.809698,0.797876,0.939057,0.791367,0.809698,0.818182,0.02,0.001,0.02,0,20,0,77318,128107,16435,100,91.092746,'Number of leaves: 103\nSize of the tree: 205\n',205,103,103
vowel,49,7,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,75,24,0,75.757576,24.242424,0,0.733333,0.09377,0.197934,56.730658,68.851323,342.48373,159.911984,182.571747,3.459432,1.615273,1.844159,200.995174,2.030254,58.68751,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.757576,0.024242,0.975758,0.242424,0.771465,0.757576,0.756177,0.737026,0.911504,0.703769,0.756177,0.757576,0.02,0,0.01,0,10,0,78750,128107,16435,100,90.541781,'Number of leaves: 105\nSize of the tree: 209\n',209,105,105
vowel,49,8,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,80,19,0,80.808081,19.191919,0,0.788889,0.097005,0.200619,58.68805,69.7854,342.48373,157.17475,185.30898,3.459432,1.587624,1.871808,201.955457,2.039954,58.967898,0.777778,7,0,0,1,90,0.222222,2,1,0.777778,0.875,0.872278,0.933951,0.857663,0.808081,0.019192,0.980808,0.191919,0.827413,0.808081,0.805507,0.793812,0.919024,0.716311,0.805507,0.808081,0.02,0.001,0.02,0,20,0,75170,128107,16435,98.989899,91.735537,'Number of leaves: 100\nSize of the tree: 199\n',199,100,100
vowel,49,9,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,89,10,0,89.89899,10.10101,0,0.888889,0.090423,0.177596,54.705907,61.776804,342.48373,124.772885,217.710845,3.459432,1.260332,2.199099,221.673058,2.239122,64.725135,1,9,0.022222,2,0.977778,88,0,0,0.818182,1,0.9,0.894427,0.997531,0.964198,0.89899,0.010101,0.989899,0.10101,0.908104,0.89899,0.89836,0.891406,0.978114,0.904592,0.89836,0.89899,0.02,0.001,0.02,0,20,0,73022,128107,16435,100,92.653811,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
vowel,49,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,74,25,0,74.747475,25.252525,0,0.722222,0.111225,0.220653,67.291016,76.754311,342.48373,188.579691,153.90404,3.459432,1.904845,1.554586,173.316098,1.750668,50.605644,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,0.991358,0.842593,0.747475,0.025253,0.974747,0.252525,0.779038,0.747475,0.753902,0.734468,0.872222,0.645715,0.753902,0.747475,0.039,0.001,0.04,0,40,0,74454,128107,16435,98.989899,93.572084,'Number of leaves: 99\nSize of the tree: 197\n',197,99,99
vowel,50,1,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,84,15,0,84.848485,15.151515,0,0.833333,0.089531,0.183885,54.165957,63.96434,342.48373,135.970579,206.513152,3.459432,1.37344,2.085991,219.27277,2.214876,64.024288,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.945062,0.907071,0.848485,0.015152,0.984848,0.151515,0.855303,0.848485,0.844638,0.833884,0.938159,0.799674,0.844638,0.848485,0.023,0.001,0.02,0,20,0,73022,128107,16435,100,90.909091,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
vowel,50,2,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,78,21,0,78.787879,21.212121,0,0.766667,0.099375,0.204893,60.12178,71.272162,342.48373,161.667818,180.815912,3.459432,1.633008,1.826423,196.233738,1.982159,57.297244,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.934568,0.905018,0.787879,0.021212,0.978788,0.212121,0.796419,0.787879,0.7883,0.76948,0.917003,0.724954,0.7883,0.787879,0.02,0.001,0.02,0,20,0,75886,128107,16435,98.989899,92.194674,'Number of leaves: 101\nSize of the tree: 201\n',201,101,101
vowel,50,3,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,86,13,0,86.868687,13.131313,0,0.855556,0.091116,0.185777,55.1254,64.622479,342.48373,136.740281,205.743449,3.459432,1.381215,2.078217,214.243807,2.164079,62.555908,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.92284,0.902402,0.868687,0.013131,0.986869,0.131313,0.882851,0.868687,0.871862,0.861075,0.953311,0.861841,0.871862,0.868687,0.02,0.001,0.02,0,20,0,70874,128107,16435,98.989899,91.092746,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
vowel,50,4,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,79,20,0,79.79798,20.20202,0,0.777778,0.093209,0.19321,56.391409,67.208204,342.48373,146.762738,195.720992,3.459432,1.482452,1.97698,206.609325,2.086963,60.326756,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.933333,0.90404,0.79798,0.020202,0.979798,0.20202,0.822078,0.79798,0.796762,0.784523,0.94596,0.78241,0.796762,0.79798,0.02,0,0.02,0,20,0,66578,128107,16435,98.989899,90.633609,'Number of leaves: 88\nSize of the tree: 175\n',175,88,88
vowel,50,5,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,82,17,0,82.828283,17.171717,0,0.811111,0.094703,0.193113,57.295046,67.174496,342.48373,144.270388,198.213342,3.459432,1.457277,2.002155,210.13538,2.12258,61.35631,0.777778,7,0,0,1,90,0.222222,2,1,0.777778,0.875,0.872278,0.918519,0.820833,0.828283,0.017172,0.982828,0.171717,0.848972,0.828283,0.829073,0.817709,0.937037,0.78188,0.829073,0.828283,0.026,0,0.03,0,30,0,68726,128107,16435,100,92.470156,'Number of leaves: 91\nSize of the tree: 181\n',181,91,91
vowel,50,6,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,79,20,0,79.79798,20.20202,0,0.777778,0.095813,0.201404,57.966697,70.05833,342.48373,155.2259,187.25783,3.459432,1.567938,1.891493,204.300574,2.063642,59.652636,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,0.991975,0.856173,0.79798,0.020202,0.979798,0.20202,0.829406,0.79798,0.790078,0.783755,0.920875,0.73782,0.790078,0.79798,0.02,0,0.02,0,20,0,77318,128107,16435,98.989899,90.817264,'Number of leaves: 103\nSize of the tree: 205\n',205,103,103
vowel,50,7,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,80,19,0,80.808081,19.191919,0,0.788889,0.09463,0.194803,57.250925,67.762482,342.48373,147.713269,194.770461,3.459432,1.492053,1.967378,207.110149,2.092022,60.472989,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.808081,0.019192,0.980808,0.191919,0.84064,0.808081,0.812648,0.800646,0.934568,0.776012,0.812648,0.808081,0.021,0,0.02,0,20,0,75170,128107,16435,98.989899,90.174472,'Number of leaves: 100\nSize of the tree: 199\n',199,100,100
vowel,50,8,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,79,20,0,79.79798,20.20202,0,0.777778,0.097559,0.203705,59.023062,70.858751,342.48373,159.568778,182.914952,3.459432,1.611806,1.847626,201.315678,2.033492,58.781093,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.958025,0.910165,0.79798,0.020202,0.979798,0.20202,0.815565,0.79798,0.791355,0.780712,0.908025,0.705567,0.791355,0.79798,0.02,0.001,0.02,0,20,0,73738,128107,16435,98.989899,91.460055,'Number of leaves: 98\nSize of the tree: 195\n',195,98,98
vowel,50,9,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.094054,0.194309,56.902629,67.590368,342.48373,146.030704,196.453026,3.459432,1.475058,1.984374,211.351874,2.134867,61.711508,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.838384,0.016162,0.983838,0.161616,0.840967,0.838384,0.833907,0.821369,0.927722,0.760651,0.833907,0.838384,0.021,0.001,0.02,0,20,0,65862,128107,16435,98.989899,90.817264,'Number of leaves: 87\nSize of the tree: 173\n',173,87,87
vowel,50,10,weka.classifiers.trees.J48,'-O -S -C 0.15 -B -M 2 -A -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-217733168393644444,20191004.0103,891,99,81,18,0,81.818182,18.181818,0,0.8,0.091253,0.194206,55.207979,67.554831,342.48373,146.422524,196.061206,3.459432,1.479015,1.980416,211.833478,2.139732,61.852129,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.977778,0.925926,0.818182,0.018182,0.981818,0.181818,0.833143,0.818182,0.818757,0.804861,0.927441,0.786503,0.818757,0.818182,0.021,0,0.02,0,20,0,74454,128107,16435,100,90.174472,'Number of leaves: 99\nSize of the tree: 197\n',197,99,99
vowel,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0103,891,99,89,10,0,89.89899,10.10101,0,0.888889,0.046442,0.138579,28.097692,48.204846,342.48373,85.451631,257.032099,3.459432,0.863148,2.596284,285.058459,2.879378,83.232701,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.89899,0.010101,0.989899,0.10101,0.917122,0.89899,0.89878,0.894367,0.979574,0.907825,0.89878,0.89899,1.541,0.003,1.52,0,1520,0,40950,128107,16435,95.959596,20.56933,?,?,?,?
