@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 18\nSize of the tree: 35\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

ionosphere,10,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.747292,0.122886,0.310996,26.506237,64.340475,33.329976,28.13112,5.198856,0.952285,0.803746,0.148539,24.517307,0.700494,73.559331,0.769231,10,0.045455,1,0.954545,21,0.230769,3,0.909091,0.769231,0.833333,0.75333,0.891608,0.904527,0.885714,0.161938,0.838062,0.114286,0.887662,0.885714,0.883437,0.75333,0.891608,0.896665,0.873188,0.885714,0.515,0,0.52,0,520,0,54544,100232,13403,91.428571,58.571429,?,?,?,?
ionosphere,10,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,33,2,0,94.285714,5.714286,0,0.873646,0.096155,0.187955,20.740351,38.885029,33.329976,6.85135,26.478626,0.952285,0.195753,0.756532,27.27567,0.779305,81.835253,0.846154,11,0,0,1,22,0.153846,2,1,0.846154,0.916667,0.880705,0.98951,0.985577,0.942857,0.096703,0.903297,0.057143,0.947619,0.942857,0.941718,0.880705,0.98951,0.990741,0.936594,0.942857,0.202,0,0.2,0,200,0,54544,100232,13403,100,75.714286,?,?,?,?
ionosphere,10,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.136012,0.310013,29.337526,64.137199,33.329976,23.269327,10.060649,0.952285,0.664838,0.287447,23.911695,0.683191,71.742313,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.881119,0.897586,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.881119,0.868564,0.906667,0.914286,0.463,0.001,0.46,0,460,0,54544,100232,13403,91.428571,61.428571,?,?,?,?
ionosphere,10,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.762712,0.137326,0.284404,29.62085,58.838954,33.329976,16.622987,16.706988,0.952285,0.474942,0.477343,23.815246,0.680436,71.452936,0.923077,12,0.136364,3,0.863636,19,0.076923,1,0.8,0.923077,0.857143,0.768137,0.91958,0.945731,0.885714,0.099001,0.900999,0.114286,0.894286,0.885714,0.887075,0.768137,0.91958,0.900582,0.880952,0.885714,0.249,0,0.25,0,250,0,54544,100232,13403,97.142857,77.142857,?,?,?,?
ionosphere,11,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,315,36,34,2,0,94.444444,5.555556,0,0.875433,0.06948,0.232694,15.071474,48.445089,33.969909,15.43432,18.535589,0.943609,0.428731,0.514877,28.987563,0.80521,85.333062,0.846154,11,0,0,1,23,0.153846,2,1,0.846154,0.916667,0.882305,0.916388,0.939866,0.944444,0.098291,0.901709,0.055556,0.948889,0.944444,0.943287,0.882305,0.916388,0.899003,0.9375,0.944444,0.511,0.001,0.51,0,510,0,54544,99923,13712,94.444444,54.166667,?,?,?,?
ionosphere,11,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.116642,0.212638,25.159305,43.991588,33.329976,10.466562,22.863414,0.952285,0.299045,0.65324,26.178148,0.747947,78.542356,0.923077,12,0,0,1,22,0.076923,1,1,0.923077,0.96,0.939651,0.923077,0.951648,0.971429,0.048352,0.951648,0.028571,0.972671,0.971429,0.971175,0.939651,0.923077,0.903918,0.968889,0.971429,0.27,0.001,0.27,0,270,0,54544,100232,13403,97.142857,80,?,?,?,?
ionosphere,11,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.667932,0.140881,0.320108,30.387779,66.225609,33.329976,23.078511,10.251465,0.952285,0.659386,0.292899,23.094964,0.659856,69.291871,0.615385,8,0,0,1,22,0.384615,5,1,0.615385,0.761905,0.708113,0.909091,0.932418,0.857143,0.241758,0.758242,0.142857,0.883598,0.857143,0.847425,0.708113,0.909091,0.891921,0.829932,0.857143,0.416,0,0.42,0,420,0,54544,100232,13403,94.285714,60,?,?,?,?
ionosphere,11,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.755245,0.104433,0.252838,22.525974,52.308431,33.329976,12.244936,21.08504,0.952285,0.349855,0.60243,25.860168,0.738862,77.58832,0.846154,11,0.090909,2,0.909091,20,0.153846,2,0.846154,0.846154,0.846154,0.755245,0.933566,0.945421,0.885714,0.13047,0.86953,0.114286,0.885714,0.885714,0.885714,0.755245,0.933566,0.940709,0.877622,0.885714,0.339,0.001,0.34,0,340,0,54544,100232,13403,97.142857,60,?,?,?,?
ionosphere,11,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.667932,0.188367,0.356495,40.63041,73.753502,33.329976,21.187784,12.142191,0.952285,0.605365,0.34692,20.204895,0.577283,60.620791,0.615385,8,0,0,1,22,0.384615,5,1,0.615385,0.761905,0.708113,0.916084,0.889279,0.857143,0.241758,0.758242,0.142857,0.883598,0.857143,0.847425,0.708113,0.916084,0.928876,0.829932,0.857143,0.369,0,0.36,0,360,0,54544,100232,13403,97.142857,71.428571,?,?,?,?
ionosphere,11,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.164978,0.300911,35.585464,62.25411,33.329976,15.963542,17.366434,0.952285,0.456101,0.496184,22.197555,0.634216,66.599374,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.909091,0.909938,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.909091,0.923947,0.902868,0.914286,0.193,0,0.19,0,190,0,54544,100232,13403,97.142857,77.142857,?,?,?,?
ionosphere,11,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,29,6,0,82.857143,17.142857,0,0.603774,0.210653,0.367518,46.143914,77.366342,32.502297,27.541409,4.960888,0.928637,0.786897,0.14174,17.863331,0.510381,54.960213,0.666667,8,0.086957,2,0.913043,21,0.333333,4,0.8,0.666667,0.727273,0.60911,0.75,0.797602,0.828571,0.248861,0.751139,0.171429,0.826286,0.828571,0.824351,0.60911,0.75,0.775128,0.801136,0.828571,0.212,0.001,0.21,0,210,0,54544,100232,13403,94.285714,80,?,?,?,?
ionosphere,11,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,29,6,0,82.857143,17.142857,0,0.567901,0.2051,0.333729,44.927489,70.253403,32.502297,18.558095,13.944202,0.928637,0.530231,0.398406,18.317656,0.523362,56.358035,0.5,6,0,0,1,23,0.5,6,1,0.5,0.666667,0.629724,0.869565,0.868301,0.828571,0.328571,0.671429,0.171429,0.864039,0.828571,0.80989,0.629724,0.869565,0.873841,0.775641,0.828571,0.15,0,0.15,0,150,0,54544,100232,13403,97.142857,80,?,?,?,?
ionosphere,11,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.096121,0.222305,21.055439,46.79755,32.502297,8.159896,24.3424,0.928637,0.23314,0.695497,26.086311,0.745323,80.259899,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.992754,0.986645,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.992754,0.993136,0.933712,0.942857,0.27,0,0.27,0,270,0,54544,100232,13403,100,62.857143,?,?,?,?
ionosphere,11,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.662813,0.149953,0.345095,32.847445,72.646153,32.502297,25.000018,7.502278,0.928637,0.714286,0.214351,21.704193,0.62012,66.777414,0.666667,8,0.043478,1,0.956522,22,0.333333,4,0.888889,0.666667,0.761905,0.676809,0.873188,0.862624,0.857143,0.233954,0.766046,0.142857,0.860806,0.857143,0.851312,0.676809,0.873188,0.897158,0.829932,0.857143,0.515,0.001,0.51,0,510,0,54544,100232,13403,91.428571,57.142857,?,?,?,?
ionosphere,12,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,315,36,30,6,0,83.333333,16.666667,0,0.626298,0.226685,0.343861,49.171822,71.589192,33.969909,19.848459,14.12145,0.943609,0.551346,0.392263,17.783041,0.493973,52.349394,0.692308,9,0.086957,2,0.913043,21,0.307692,4,0.818182,0.692308,0.75,0.631214,0.866221,0.872423,0.833333,0.227982,0.772018,0.166667,0.832121,0.833333,0.829861,0.631214,0.866221,0.85836,0.8125,0.833333,0.136,0.001,0.14,0,140,0,54544,99923,13712,97.222222,93.055556,?,?,?,?
ionosphere,12,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,29,6,0,82.857143,17.142857,0,0.594595,0.195541,0.395618,42.177675,81.847606,33.329976,33.813324,-0.483348,0.952285,0.966095,-0.01381,19.312492,0.551785,57.943312,0.538462,7,0,0,1,22,0.461538,6,1,0.538462,0.7,0.650444,0.786713,0.804752,0.828571,0.29011,0.70989,0.171429,0.865306,0.828571,0.813143,0.650444,0.786713,0.808081,0.79,0.828571,0.373,0,0.37,0,370,0,54544,100232,13403,88.571429,64.285714,?,?,?,?
ionosphere,12,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.689165,0.158283,0.334303,34.141375,69.162356,33.329976,23.68135,9.648625,0.952285,0.67661,0.275675,22.024544,0.629273,66.080289,0.769231,10,0.090909,2,0.909091,20,0.230769,3,0.833333,0.769231,0.8,0.690501,0.867133,0.888416,0.857143,0.178821,0.821179,0.142857,0.856108,0.857143,0.855873,0.690501,0.867133,0.888346,0.844444,0.857143,0.458,0,0.46,0,460,0,54544,100232,13403,94.285714,68.571429,?,?,?,?
ionosphere,12,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.127952,0.307182,27.59891,63.551387,33.329976,16.987248,16.342728,0.952285,0.48535,0.466935,24.184971,0.690999,72.562223,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.947552,0.932571,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.947552,0.955888,0.867424,0.885714,0.312,0,0.31,0,310,0,54544,100232,13403,94.285714,61.428571,?,?,?,?
ionosphere,12,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.747292,0.128355,0.314314,27.685901,65.026932,33.329976,21.86268,11.467296,0.952285,0.624648,0.327637,24.128044,0.689373,72.391423,0.769231,10,0.045455,1,0.954545,21,0.230769,3,0.909091,0.769231,0.833333,0.75333,0.874126,0.904658,0.885714,0.161938,0.838062,0.114286,0.887662,0.885714,0.883437,0.75333,0.874126,0.87717,0.873188,0.885714,0.348,0.001,0.35,0,350,0,54544,100232,13403,94.285714,61.428571,?,?,?,?
ionosphere,12,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.1379,0.289058,29.744763,59.801788,33.329976,17.191666,16.13831,0.952285,0.49119,0.461095,23.8662,0.681891,71.605812,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.884615,0.907505,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.884615,0.900608,0.906667,0.914286,0.349,0,0.35,0,350,0,54544,100232,13403,94.285714,61.428571,?,?,?,?
ionosphere,12,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.067983,0.23838,14.891691,50.181545,32.502297,14.012379,18.489918,0.928637,0.400354,0.528283,27.699509,0.791415,85.223234,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.949275,0.938244,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.949275,0.959799,0.933712,0.942857,0.513,0,0.51,0,510,0,54544,100232,13403,94.285714,51.428571,?,?,?,?
ionosphere,12,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.662813,0.137,0.346953,30.009974,73.037283,32.502297,30.8782,1.624097,0.928637,0.882234,0.046403,22.464884,0.641854,69.117835,0.666667,8,0.043478,1,0.956522,22,0.333333,4,0.888889,0.666667,0.761905,0.676809,0.844203,0.868291,0.857143,0.233954,0.766046,0.142857,0.860806,0.857143,0.851312,0.676809,0.844203,0.84528,0.829932,0.857143,0.379,0,0.38,0,380,0,54544,100232,13403,88.571429,51.428571,?,?,?,?
ionosphere,12,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.724409,0.144563,0.316887,31.666769,66.707968,32.502297,18.800354,13.701943,0.928637,0.537153,0.391484,22.32771,0.637935,68.69579,0.666667,8,0,0,1,23,0.333333,4,1,0.666667,0.8,0.753592,0.887681,0.904861,0.885714,0.219048,0.780952,0.114286,0.902646,0.885714,0.878857,0.753592,0.887681,0.91037,0.86,0.885714,0.518,0,0.51,0,510,0,54544,100232,13403,94.285714,64.285714,?,?,?,?
ionosphere,12,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.051852,0.114194,11.358267,24.039076,32.502297,3.104937,29.397359,0.928637,0.088712,0.839925,29.397359,0.839925,90.447022,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,1,1,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,1,1,0.967623,0.971429,0.4,0,0.4,0,400,0,54544,100232,13403,100,58.571429,?,?,?,?
ionosphere,13,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,315,36,31,5,0,86.111111,13.888889,0,0.671533,0.213757,0.309392,46.367569,64.413056,33.969909,16.719335,17.250574,0.943609,0.464426,0.479183,19.557505,0.543264,57.573028,0.615385,8,0,0,1,23,0.384615,5,1,0.615385,0.761905,0.710981,0.929766,0.918081,0.861111,0.245726,0.754274,0.138889,0.885913,0.861111,0.851385,0.710981,0.929766,0.942785,0.831933,0.861111,0.157,0.001,0.15,0,150,0,54544,99923,13712,100,94.444444,?,?,?,?
ionosphere,13,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,30,5,0,85.714286,14.285714,0,0.667932,0.201286,0.361012,43.417007,74.688103,33.329976,22.042652,11.287323,0.952285,0.62979,0.322495,19.277867,0.550796,57.839428,0.615385,8,0,0,1,22,0.384615,5,1,0.615385,0.761905,0.708113,0.86014,0.857363,0.857143,0.241758,0.758242,0.142857,0.883598,0.857143,0.847425,0.708113,0.86014,0.869501,0.829932,0.857143,0.313,0,0.31,0,310,0,54544,100232,13403,94.285714,70,?,?,?,?
ionosphere,13,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.762712,0.173444,0.278847,37.411467,57.689256,33.329976,13.433754,19.896222,0.952285,0.383822,0.568463,21.672999,0.619229,65.025546,0.923077,12,0.136364,3,0.863636,19,0.076923,1,0.8,0.923077,0.857143,0.768137,0.947552,0.958791,0.885714,0.099001,0.900999,0.114286,0.894286,0.885714,0.887075,0.768137,0.947552,0.955653,0.880952,0.885714,0.178,0,0.17,0,170,0,54544,100232,13403,100,80,?,?,?,?
ionosphere,13,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.127535,0.314901,27.508952,65.14826,33.329976,18.03836,15.291615,0.952285,0.515382,0.436903,24.163546,0.690387,72.497941,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.947552,0.94192,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.947552,0.955938,0.867424,0.885714,0.446,0,0.45,0,450,0,54544,100232,13403,97.142857,60,?,?,?,?
ionosphere,13,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.15971,0.3346,34.44907,69.223796,33.329976,18.67749,14.652486,0.952285,0.533643,0.418642,22.00983,0.628852,66.036142,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.961538,0.951282,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.961538,0.967194,0.867424,0.885714,0.517,0.001,0.52,0,520,0,54544,100232,13403,97.142857,67.142857,?,?,?,?
ionosphere,13,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.104272,0.273014,22.491297,56.482575,33.329976,13.486683,19.843292,0.952285,0.385334,0.566951,25.971569,0.742045,77.922555,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.958042,0.954228,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.958042,0.964979,0.902868,0.914286,0.388,0,0.39,0,390,0,54544,100232,13403,97.142857,62.857143,?,?,?,?
ionosphere,13,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,27,8,0,77.142857,22.857143,0,0.471698,0.217527,0.439019,47.649576,92.418154,32.502297,42.086686,-9.58439,0.928637,1.202477,-0.27384,16.247104,0.464203,49.987557,0.583333,7,0.130435,3,0.869565,20,0.416667,5,0.7,0.583333,0.636364,0.475867,0.786232,0.7961,0.771429,0.31853,0.68147,0.228571,0.765714,0.771429,0.765801,0.475867,0.786232,0.82884,0.734848,0.771429,0.516,0.001,0.51,0,510,0,54544,100232,13403,88.571429,58.571429,?,?,?,?
ionosphere,13,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,33,2,0,94.285714,5.714286,0,0.873188,0.098357,0.196549,21.545261,41.37558,32.502297,6.982347,25.519949,0.928637,0.199496,0.729141,26.13982,0.746852,80.424533,0.916667,11,0.043478,1,0.956522,22,0.083333,1,0.916667,0.916667,0.916667,0.873188,0.996377,0.99359,0.942857,0.069669,0.930331,0.057143,0.942857,0.942857,0.942857,0.873188,0.996377,0.996612,0.936594,0.942857,0.333,0,0.34,0,340,0,54544,100232,13403,100,71.428571,?,?,?,?
ionosphere,13,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,29,6,0,82.857143,17.142857,0,0.586614,0.218515,0.404315,47.865921,85.112575,32.502297,31.510998,0.991299,0.928637,0.900314,0.028323,16.94771,0.48422,52.143114,0.583333,7,0.043478,1,0.956522,22,0.416667,5,0.875,0.583333,0.7,0.610246,0.800725,0.785224,0.828571,0.288716,0.711284,0.171429,0.83545,0.828571,0.818286,0.610246,0.800725,0.819275,0.79,0.828571,0.249,0.001,0.25,0,250,0,54544,100232,13403,88.571429,62.857143,?,?,?,?
ionosphere,13,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.193597,0.290592,42.407693,61.172719,32.502297,16.070519,16.431778,0.928637,0.459158,0.469479,20.144203,0.575549,61.977783,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.855072,0.894354,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.855072,0.866744,0.897959,0.914286,0.188,0.001,0.19,0,190,0,54544,100232,13403,100,95.714286,?,?,?,?
ionosphere,14,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,315,36,33,3,0,91.666667,8.333333,0,0.809859,0.134198,0.258802,29.109714,53.880644,33.969909,14.823446,19.146462,0.943609,0.411762,0.531846,24.892427,0.691456,73.277873,0.769231,10,0,0,1,23,0.230769,3,1,0.769231,0.869565,0.824908,0.926421,0.938942,0.916667,0.147436,0.852564,0.083333,0.926282,0.916667,0.913783,0.824908,0.926421,0.933165,0.90417,0.916667,0.283,0,0.28,0,280,0,54544,99923,13712,97.222222,76.388889,?,?,?,?
ionosphere,14,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0134,316,35,31,4,0,88.571429,11.428571,0,0.735849,0.14635,0.340254,32.058216,71.627158,32.502297,27.790883,4.711413,0.928637,0.794025,0.134612,22.292779,0.636937,68.588319,0.75,9,0.043478,1,0.956522,22,0.25,3,0.9,0.75,0.818182,0.742352,0.786232,0.824082,0.885714,0.179193,0.820807,0.114286,0.886857,0.885714,0.8829,0.742352,0.786232,0.822841,0.867424,0.885714,0.42,0,0.42,0,420,0,54544,100232,13403,88.571429,57.142857,?,?,?,?
